Sentiment,SentimentText
0,నాంపల్లి: నిలోఫర్‌లో రెండు నెలల చిన్నారికి కరోనా పాజిటివ్‌ రావడంతో యంత్రాంగం అప్రమత్తం అయ్యింది
0,"అటు చిన్నారి కుటుంబ సభ్యులు, ఇటు సేవలందించిన నిలోఫర్‌ వైద్యులను క్వారంటైన్‌కు తరలించారు"
1, ఈ మేరకు ఆసుపత్రి సూపరింటెండెంట్‌ ఆదివారం ఉత్తర్వులు జారీ చేశారు
1,"ఈ నెల 15,16,17వ తేదీలలో విధులను నిర్వహించిన ప్రొఫెసర్లు, అసోసియేట్‌ ప్రొఫెసర్లు, అసిస్టెంట్‌ ప్రొఫెసర్లతో పాటు చిన్నారికి సేవలందించిన సిబ్బందిని క్వారంటైన్‌కు వెళ్లాలని ఉత్తర్వుల్లో పేర్కొన్నారు. "
1,అలాగే మహబూబ్‌నగర్‌కు చెందిన చిన్నారి కుటుంబ సభ్యులను కూడా శనివారం క్వారంటైన్‌కు తరలించారు
1,"పాజిటివ్‌ వచ్చిన చిన్నారిని గాంధీ ఆసుపత్రికి మార్చారు. తాజాగా ఆదివారం చిన్నారికి సేవలందించిన వైద్యులు, సిబ్బందిని క్వారంటైన్‌కు తరలించారు. "
0,కూకట్‌పల్లి: కూకట్‌పల్లి హౌసింగ్‌ బోర్డు కాలనీలో ఆదివారం ఒక కరోనా పాజిటివ్‌ కేసు నమోదైంది.
0,కేపీహెచ్‌బీలోని చివరి బస్టాప్‌ సమీపంలో గల ఓ ఇంటిలో నలుగురు బ్యాచిలర్స్‌ నివాసముంటున్నారు.
0,అందులో ఓ వ్యక్తికి పాజిటివ్‌ రాగా మిగిలిన ముగ్గురినీ ఆస్పత్రికి తరలించినట్లు తెలిసింది.
0,కేపీహెచ్‌బీలోని రమ్యాగ్రౌండ్స్‌ వార్డు కార్యాలయంలో పనిచేసే ఓ మహిళ కూతురుకు కరోనా లక్షణాలు కనిపించటంతో ఆసుపత్రికి తరలించారు
0,ఇప్పటి వరకు కూకట్‌పల్లిలో పాజిటివ్‌ కేసులు ఐదుకు చేరాయి
0, ఖైరతాబాద్‌ డివిజన్‌ ఓల్డ్‌ సీఐబి క్వార్టర్స్‌లో ముగ్గురికి కరోనా పాజిటివ్‌ కేసులు నమోదు కావడంతో స్థానికులు ఆందోళనకు గురవుతున్నారు.
0, ఈ నెల 16న ఓల్డ్‌సీఐబి క్వార్టర్స్‌లో యాబై సంవత్సరాలు పైబడిన వృద్దురాలు అనారోగ్యంతో మృతిచెందగా అదే రోజు అంత్యక్రియలు పూర్తిచేశారు
1," మరుసటి రోజు విషయం తెలుసుకున్న అధికారులు,"
1,"వైద్యులు ఆ కుటుంబంలో 8 మందిని ముందు జాగ్రత్తగా వైద్యపరీక్షల కోసం గాంధీ హాస్పిటల్‌కు తరలించి పరీక్షలు చేయగా ఆదివారం మృతిచెందిన వృద్ధురాలి కుమార్తె,"
1, 10 సంవత్సరాల్లోపు ఇద్దరు మనవరాళ్లకు కరోనా ఉన్నట్లు తేలడంతో స్థానికులు ఆందోళనకు గురవుతున్నారు.
0,"ఓల్డ్‌సీఐబీ క్వార్టర్స్‌లోని అపార్ట్‌మెంట్‌లో 20 మందిని, ఆమె పెద్ద కూతురు నివాసముండే అపార్ట్‌మెంట్‌లో"
1,చిన్నకూతురు నివాసముండే ఇళ్లల్లో 11 మందిని మొత్తంగా 31 మందిని వైద్య పరీక్షలకోసం సరోజిని
